Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
523,Julian Chabot,de GER,DF,Stuttgart,de Bundesliga,26,1998,31,27,2269,25.2,3,1,4,3,0,0,11,1,2.0,1.8,0.5,2.4,7,108,5,Matches,0.11904761904761905,0.03968253968253968,0.15873015873015872,0.07936507936507936,0.01984126984126984,0.2777777777777778,4.285714285714286,0.19841269841269843,60,40,49,49,16,6,70,9
1102,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,29,1995,33,27,2080,23.1,3,1,4,2,1,1,6,0,4.2,3.4,1.2,4.6,27,79,90,Matches,0.12987012987012986,0.04329004329004329,0.17316017316017315,0.18181818181818182,0.051948051948051945,1.1688311688311688,3.41991341991342,3.896103896103896,62,41,51,72,35,42,52,55
1274,Curtis Jones,eng ENG,"MF,DF",Liverpool,eng Premier League,23,2001,33,19,1712,19.0,3,3,6,3,0,0,3,1,4.3,4.3,1.1,5.4,30,117,79,Matches,0.15789473684210525,0.15789473684210525,0.3157894736842105,0.2263157894736842,0.05789473684210527,1.5789473684210527,6.157894736842105,4.157894736842105,68,77,71,78,38,56,91,58
773,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,31,1993,33,31,2564,28.5,3,2,5,3,0,0,5,1,4.1,4.1,2.4,6.6,42,82,96,Matches,0.10526315789473684,0.07017543859649122,0.17543859649122806,0.143859649122807,0.08421052631578947,1.4736842105263157,2.8771929824561404,3.3684210526315788,57,49,52,66,52,52,37,49
2180,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,26,1997,10,4,444,4.9,2,2,4,1,1,1,0,0,3.1,2.3,2.3,4.5,22,13,42,Matches,0.4081632653061224,0.4081632653061224,0.8163265306122448,0.6326530612244897,0.4693877551020407,4.489795918367347,2.6530612244897958,8.571428571428571,92,98,97,98,99,95,32,92
1916,Tijjani Noslin,nl NED,"FW,MF",Lazio,it Serie A,25,1999,30,8,861,9.6,2,2,4,2,0,0,2,0,2.0,2.0,1.6,3.6,13,16,56,Matches,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.20833333333333334,0.16666666666666669,1.3541666666666667,1.6666666666666667,5.833333333333334,75,86,80,76,81,48,10,76
944,Chris Führich,de GER,"MF,FW",Stuttgart,de Bundesliga,26,1998,33,23,1981,22.0,2,3,5,2,0,0,1,0,2.9,2.9,3.7,6.6,114,95,202,Matches,0.09090909090909091,0.13636363636363635,0.22727272727272727,0.1318181818181818,0.16818181818181818,5.181818181818182,4.318181818181818,9.181818181818182,53,71,60,63,81,97,71,94
213,Ridle Baku,de GER,"DF,MF",RB Leipzig,de Bundesliga,26,1998,19,15,1275,14.2,2,3,5,2,0,0,1,0,1.4,1.4,1.5,2.9,21,41,97,Matches,0.14084507042253522,0.21126760563380284,0.35211267605633806,0.09859154929577464,0.10563380281690142,1.4788732394366197,2.887323943661972,6.830985915492958,64,86,75,55,62,52,38,84
212,Ridle Baku,de GER,"FW,MF",Wolfsburg,de Bundesliga,26,1998,15,14,1170,13.0,2,1,3,2,0,0,2,0,1.5,1.5,1.3,2.7,16,44,78,Matches,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.11538461538461539,0.1,1.2307692307692308,3.3846153846153846,6.0,67,51,60,60,59,44,50,77
2196,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,22,2002,27,21,1830,20.3,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,18,91,30,Matches,0.09852216748768472,0.04926108374384236,0.14778325123152708,0.08374384236453201,0.10344827586206896,0.8866995073891625,4.482758620689655,1.477832512315271,55,43,46,51,61,30,74,30
2182,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,26,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,122,145,167,Matches,0.05865102639296187,0.0879765395894428,0.14662756598240467,0.05278592375366569,0.16715542521994134,3.5777126099706744,4.252199413489736,4.897360703812317,43,56,46,36,81,91,69,66
2139,Finn Porath,de GER,"DF,MF",Holstein Kiel,de Bundesliga,27,1997,31,20,1970,21.9,2,3,5,2,0,0,3,0,1.9,1.8,2.0,3.8,42,58,69,Matches,0.09132420091324202,0.13698630136986303,0.22831050228310504,0.0867579908675799,0.09132420091324202,1.9178082191780823,2.6484018264840183,3.1506849315068495,54,71,60,52,56,65,31,47
240,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,23,2000,24,22,1938,21.5,2,1,3,2,0,0,4,2,2.2,2.2,1.9,4.1,53,88,95,Matches,0.09302325581395349,0.046511627906976744,0.13953488372093023,0.10232558139534885,0.08837209302325581,2.4651162790697674,4.093023255813954,4.4186046511627906,54,42,45,57,54,78,66,60
265,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,24,1999,31,18,1610,17.9,2,1,3,2,0,0,5,0,4.5,4.5,1.3,5.8,37,53,95,Matches,0.111731843575419,0.0558659217877095,0.1675977653631285,0.25139664804469275,0.07262569832402235,2.0670391061452515,2.9608938547486034,5.307262569832402,58,44,50,80,46,68,40,70
273,Donny van de Beek,nl NED,MF,Girona,es La Liga,27,1997,26,16,1421,15.8,2,2,4,2,0,0,5,0,1.5,1.5,3.2,4.7,17,45,85,Matches,0.12658227848101264,0.12658227848101264,0.2531645569620253,0.09493670886075949,0.20253164556962025,1.0759493670886076,2.848101265822785,5.379746835443037,62,68,63,54,87,38,37,71
2226,Marc Roca,es ESP,MF,Betis,es La Liga,27,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,Matches,0.19801980198019803,0.19801980198019803,0.39603960396039606,0.10891089108910892,0.09900990099009901,1.0891089108910892,5.841584158415841,1.2871287128712872,74,84,78,58,59,39,88,28
2069,Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,28,1996,25,20,1626,18.1,2,1,3,1,1,1,4,0,4.7,3.9,2.5,6.4,27,61,82,Matches,0.11049723756906077,0.055248618784530384,0.16574585635359115,0.2596685082872928,0.13812154696132595,1.4917127071823204,3.370165745856353,4.530386740331491,58,44,50,81,72,53,50,62
2035,Emerson Palmieri,it ITA,DF,West Ham,eng Premier League,29,1994,31,26,2113,23.5,2,1,3,2,0,0,5,0,2.0,2.0,1.5,3.4,47,66,83,Matches,0.0851063829787234,0.0425531914893617,0.1276595744680851,0.0851063829787234,0.06382978723404255,2.0,2.8085106382978724,3.5319148936170213,52,40,42,51,42,67,36,51
2083,Andreas Pereira,br BRA,MF,Fulham,eng Premier League,28,1996,33,25,2013,22.4,2,4,6,2,0,1,7,0,3.8,3.0,4.6,7.6,29,104,81,Matches,0.08928571428571429,0.17857142857142858,0.26785714285714285,0.16964285714285715,0.20535714285714285,1.2946428571428572,4.642857142857143,3.616071428571429,53,80,65,70,88,46,76,52
2084,Mathias Pereira Lage,pt POR,"FW,MF",Brest,fr Ligue 1,27,1996,29,18,1571,17.5,2,7,9,2,0,0,4,0,3.3,3.3,3.5,6.8,32,41,100,Matches,0.11428571428571428,0.4,0.5142857142857142,0.18857142857142856,0.2,1.8285714285714285,2.342857142857143,5.714285714285714,59,98,88,73,87,64,24,75
270,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,es La Liga,29,1995,22,11,995,11.1,2,1,3,2,0,0,1,1,2.0,2.0,2.0,4.0,51,23,110,Matches,0.1801801801801802,0.0900900900900901,0.2702702702702703,0.1801801801801802,0.1801801801801802,4.594594594594595,2.0720720720720722,9.90990990990991,71,57,66,72,84,96,18,96
2098,Romain Perraud,fr FRA,DF,Betis,es La Liga,26,1997,28,22,2002,22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51,62,106,Matches,0.0900900900900901,0.0900900900900901,0.1801801801801802,0.02702702702702703,0.07207207207207207,2.2972972972972974,2.7927927927927927,4.774774774774775,53,57,52,18,46,74,35,65
287,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Wolves,eng Premier League,26,1998,35,20,1677,18.6,2,7,9,2,0,0,3,0,1.5,1.5,3.8,5.3,52,43,89,Matches,0.1075268817204301,0.3763440860215054,0.48387096774193544,0.08064516129032258,0.2043010752688172,2.7956989247311825,2.311827956989247,4.784946236559139,58,97,86,50,88,83,23,65
254,Marc Bartra,es ESP,DF,Betis,es La Liga,33,1991,25,23,2099,23.3,2,1,3,2,0,0,2,0,1.2,1.2,0.2,1.4,7,68,1,Matches,0.08583690987124463,0.04291845493562232,0.12875536480686695,0.05150214592274678,0.008583690987124463,0.3004291845493562,2.9184549356223175,0.04291845493562232,52,41,42,35,7,7,39,2
2159,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,20,2003,27,17,1747,19.4,2,2,4,2,0,0,8,0,1.1,1.1,1.0,2.2,3,49,5,Matches,0.10309278350515465,0.10309278350515465,0.2061855670103093,0.05670103092783506,0.051546391752577324,0.15463917525773196,2.525773195876289,0.2577319587628866,56,62,56,38,35,2,28,11
292,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,25,1999,34,29,2421,26.9,2,1,3,2,0,0,3,0,1.0,1.0,1.8,2.8,28,152,29,Matches,0.07434944237918216,0.03717472118959108,0.11152416356877325,0.03717472118959108,0.06691449814126395,1.0408921933085502,5.650557620817844,1.0780669144981414,49,38,38,25,44,37,87,25
867,Abde Ezzalzouli,ma MAR,"FW,MF",Betis,es La Liga,22,2001,32,23,1984,22.0,2,2,4,2,0,1,2,0,8.0,7.2,2.0,9.3,117,68,215,Matches,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.09090909090909091,5.318181818181818,3.090909090909091,9.772727272727273,53,58,53,90,55,98,43,95
674,Keinan Davis,eng ENG,FW,Udinese,it Serie A,26,1998,23,10,1066,11.8,2,1,3,2,0,0,2,0,2.9,2.9,2.1,5.0,26,22,77,Matches,0.1694915254237288,0.0847457627118644,0.2542372881355932,0.24576271186440676,0.17796610169491525,2.2033898305084745,1.8644067796610169,6.525423728813559,70,55,64,80,84,71,14,81
2128,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,19,2004,28,11,1227,13.6,2,1,3,2,0,0,7,0,2.7,2.7,0.7,3.4,22,63,44,Matches,0.14705882352941177,0.07352941176470588,0.22058823529411764,0.1985294117647059,0.051470588235294115,1.6176470588235294,4.632352941176471,3.235294117647059,65,51,59,74,35,57,76,48
2132,Tommaso Pobega,it ITA,MF,Bologna,it Serie A,25,1999,21,13,1178,13.1,2,2,4,2,0,0,6,2,2.1,2.0,1.4,3.4,12,42,23,Matches,0.15267175572519084,0.15267175572519084,0.3053435114503817,0.1603053435114504,0.10687022900763359,0.916030534351145,3.2061068702290076,1.7557251908396947,66,74,70,69,62,31,46,33
297,László Bénes,sk SVK,"MF,FW",Union Berlin,de Bundesliga,26,1997,23,3,589,6.5,2,1,3,2,0,0,4,0,0.9,0.9,1.0,1.9,6,28,34,Matches,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.13846153846153847,0.15384615384615385,0.9230769230769231,4.3076923076923075,5.230769230769231,85,75,84,65,77,31,70,69
2053,Strahinja Pavlović,rs SRB,DF,Milan,it Serie A,23,2001,24,21,1864,20.7,2,1,3,2,0,0,3,1,1.8,1.8,1.1,2.9,40,94,10,Matches,0.0966183574879227,0.04830917874396135,0.14492753623188406,0.08695652173913045,0.053140096618357495,1.9323671497584543,4.541062801932367,0.48309178743961356,55,42,45,52,35,65,75,17
1935,Matt O'Riley,dk DEN,MF,Brighton,eng Premier League,23,2000,21,11,938,10.4,2,2,4,1,1,1,1,0,2.8,2.0,2.4,4.4,22,38,52,Matches,0.1923076923076923,0.1923076923076923,0.3846153846153846,0.2692307692307692,0.23076923076923075,2.1153846153846154,3.6538461538461537,5.0,73,83,77,82,91,69,57,67
2140,Pedro Porro,es ESP,DF,Tottenham,eng Premier League,24,1999,33,28,2610,29.0,2,6,8,2,0,0,5,0,1.6,1.6,5.0,6.6,65,154,109,Matches,0.06896551724137931,0.20689655172413793,0.27586206896551724,0.055172413793103454,0.1724137931034483,2.2413793103448274,5.310344827586207,3.7586206896551726,47,86,67,37,82,73,85,53
894,Mateus Fernandes,pt POR,MF,Southampton,eng Premier League,20,2004,36,34,2909,32.3,2,4,6,2,0,0,8,0,4.0,4.0,3.0,7.0,76,145,108,Matches,0.061919504643962855,0.12383900928792571,0.18575851393188855,0.12383900928792571,0.09287925696594428,2.3529411764705883,4.489164086687307,3.3436532507739942,45,67,53,62,56,76,74,48
167,Kristjan Asllani,al ALB,MF,Inter,it Serie A,22,2002,22,10,988,11.0,2,2,4,0,2,2,4,0,2.5,0.9,1.9,2.8,7,55,20,Matches,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.22727272727272727,0.17272727272727273,0.6363636363636364,5.0,1.8181818181818181,71,81,76,78,82,19,81,34
208,Cédric Bakambu,cd COD,FW,Betis,es La Liga,33,1991,25,6,710,7.9,2,2,4,2,0,0,4,0,3.2,3.2,0.6,3.7,9,14,43,Matches,0.2531645569620253,0.2531645569620253,0.5063291139240506,0.4050632911392405,0.07594936708860758,1.1392405063291138,1.7721518987341771,5.443037974683544,80,91,87,92,48,41,12,72
2638,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,26,1997,27,23,1913,21.3,2,5,7,2,0,0,1,0,2.8,2.8,3.9,6.7,62,65,195,Matches,0.09389671361502347,0.2347417840375587,0.32863849765258213,0.13145539906103285,0.18309859154929575,2.9107981220657275,3.051643192488263,9.154929577464788,54,89,72,63,84,84,42,94
771,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,26,1998,22,19,1335,14.8,2,2,4,2,0,0,5,1,1.0,1.0,1.1,2.1,13,57,21,Matches,0.13513513513513511,0.13513513513513511,0.27027027027027023,0.06756756756756756,0.07432432432432433,0.8783783783783783,3.8513513513513513,1.4189189189189189,63,70,66,44,47,30,61,29
2685,Matías Vecino,uy URU,MF,Lazio,it Serie A,32,1991,20,7,877,9.7,2,3,5,2,0,0,7,0,2.3,2.3,2.4,4.6,4,29,14,Matches,0.2061855670103093,0.30927835051546393,0.5154639175257733,0.23711340206185566,0.24742268041237114,0.4123711340206186,2.9896907216494846,1.4432989690721651,75,94,88,79,93,11,41,30
2681,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,25,1998,34,18,1742,19.4,2,2,4,0,2,2,8,1,2.1,0.5,2.1,2.6,13,142,19,Matches,0.10309278350515465,0.10309278350515465,0.2061855670103093,0.10824742268041239,0.10824742268041239,0.6701030927835052,7.31958762886598,0.9793814432989691,56,62,56,58,63,21,96,24
2675,Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,25,1998,11,9,671,7.5,2,1,3,2,0,0,0,0,2.0,2.0,0.8,2.7,29,14,63,Matches,0.26666666666666666,0.13333333333333333,0.4,0.26666666666666666,0.10666666666666667,3.8666666666666667,1.8666666666666667,8.4,82,70,79,82,62,92,14,91
2662,Emanuele Valeri,it ITA,DF,Parma,it Serie A,25,1998,35,34,2873,31.9,2,6,8,1,1,1,1,0,1.8,1.0,4.7,5.8,79,93,109,Matches,0.06269592476489029,0.18808777429467086,0.25078369905956116,0.05642633228840126,0.14733542319749218,2.4764890282131664,2.9153605015673985,3.4169278996865207,45,82,63,38,76,78,39,49
2642,Tuta,br BRA,"DF,MF",Eint Frankfurt,de Bundesliga,25,1999,30,26,2274,25.3,2,1,3,2,0,0,8,0,1.1,1.1,0.3,1.4,11,78,12,Matches,0.07905138339920949,0.039525691699604744,0.11857707509881422,0.04347826086956522,0.011857707509881422,0.43478260869565216,3.08300395256917,0.4743083003952569,50,40,40,30,10,12,43,17
2636,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,22,2001,33,31,2752,30.6,2,2,4,2,0,0,3,0,2.4,2.3,3.2,5.5,69,104,243,Matches,0.06535947712418301,0.06535947712418301,0.13071895424836602,0.0784313725490196,0.10457516339869281,2.2549019607843137,3.3986928104575163,7.941176470588235,46,48,43,49,61,73,51,89
2566,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,19,2005,13,11,911,10.1,2,1,3,1,1,1,2,0,3.0,2.2,2.5,4.7,28,21,72,Matches,0.19801980198019803,0.09900990099009901,0.297029702970297,0.297029702970297,0.24752475247524752,2.7722772277227725,2.0792079207920793,7.128712871287129,74,60,69,85,93,83,18,85
2624,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,28,1996,36,18,1772,19.7,2,7,9,2,0,0,3,0,4.0,4.0,4.9,8.9,100,68,161,Matches,0.10152284263959391,0.3553299492385787,0.4568527918781726,0.20304568527918782,0.2487309644670051,5.0761421319796955,3.451776649746193,8.17258883248731,56,97,83,75,93,97,52,91
124,Elliot Anderson,eng ENG,MF,Nott'ham Forest,eng Premier League,21,2002,37,33,2728,30.3,2,6,8,2,0,0,10,0,2.1,2.1,3.3,5.4,52,143,94,Matches,0.066006600660066,0.198019801980198,0.264026402640264,0.06930693069306931,0.1089108910891089,1.716171617161716,4.7194719471947195,3.102310231023102,46,84,65,45,63,60,77,46
2577,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27,1997,15,7,584,6.5,2,1,3,2,0,0,1,0,2.4,2.4,0.9,3.3,11,14,35,Matches,0.3076923076923077,0.15384615384615385,0.46153846153846156,0.3692307692307692,0.13846153846153847,1.6923076923076923,2.1538461538461537,5.384615384615385,85,75,84,90,73,59,20,71
783,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,24,1999,13,6,580,6.4,2,2,4,2,0,0,1,0,2.5,2.5,1.1,3.7,8,6,36,Matches,0.3125,0.3125,0.625,0.390625,0.171875,1.25,0.9375,5.625,86,95,93,92,82,45,1,74
128,Robert Andrich,de GER,"MF,DF",Leverkusen,de Bundesliga,29,1994,23,19,1598,17.8,2,2,4,2,0,0,7,0,1.3,1.3,0.3,1.6,8,65,17,Matches,0.11235955056179775,0.11235955056179775,0.2247191011235955,0.07303370786516854,0.016853932584269662,0.449438202247191,3.651685393258427,0.9550561797752809,58,65,59,47,14,12,57,24
2569,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28,1996,34,33,2922,32.5,2,1,3,2,0,0,11,0,2.2,2.2,1.6,3.7,42,103,98,Matches,0.06153846153846154,0.03076923076923077,0.09230769230769231,0.0676923076923077,0.04923076923076923,1.2923076923076924,3.169230769230769,3.0153846153846153,44,36,34,44,34,46,45,46
2718,Vitinha,pt POR,"FW,MF",Genoa,it Serie A,24,2000,25,16,1328,14.8,2,3,5,2,0,0,2,0,1.6,1.6,3.3,5.0,38,19,71,Matches,0.13513513513513511,0.2027027027027027,0.33783783783783783,0.10810810810810811,0.22297297297297294,2.5675675675675675,1.2837837837837838,4.797297297297297,63,85,73,58,90,80,5,65
79,Carlos Alcaraz,ar ARG,"FW,MF",Everton,eng Premier League,21,2002,15,7,764,8.5,2,3,5,2,0,0,4,0,1.7,1.7,1.6,3.4,19,42,21,Matches,0.23529411764705882,0.35294117647058826,0.5882352941176471,0.19999999999999998,0.18823529411764706,2.235294117647059,4.9411764705882355,2.4705882352941178,79,97,91,74,85,72,80,40
2744,Aaron Wan-Bissaka,eng ENG,DF,West Ham,eng Premier League,26,1997,36,35,3154,35.0,2,5,7,2,0,0,1,0,1.2,1.2,3.5,4.7,110,149,167,Matches,0.05714285714285714,0.14285714285714285,0.2,0.03428571428571429,0.1,3.142857142857143,4.257142857142857,4.771428571428571,43,72,55,23,59,87,70,65
757,Matt Doherty,ie IRL,DF,Wolves,eng Premier League,32,1992,30,25,2109,23.4,2,1,3,2,0,0,6,0,1.0,1.0,1.5,2.6,29,79,41,Matches,0.08547008547008547,0.042735042735042736,0.12820512820512822,0.042735042735042736,0.06410256410256411,1.2393162393162394,3.376068376068376,1.7521367521367524,52,40,42,29,42,44,50,33
66,Sergio Akieme,es ESP,DF,Reims,fr Ligue 1,26,1997,30,29,2523,28.0,2,3,5,2,0,0,5,0,1.5,1.5,2.5,4.0,55,86,97,Matches,0.07142857142857142,0.10714285714285714,0.17857142857142858,0.05357142857142857,0.08928571428571429,1.9642857142857142,3.0714285714285716,3.4642857142857144,48,63,52,36,55,66,42,49
57,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27,1996,35,35,2995,33.3,2,1,3,2,0,0,5,0,0.6,0.6,1.4,2.1,67,107,67,Matches,0.060060060060060066,0.030030030030030033,0.0900900900900901,0.018018018018018018,0.042042042042042045,2.012012012012012,3.2132132132132134,2.012012012012012,44,35,33,11,31,67,46,35
2782,Dani de Wit,nl NED,"MF,FW",Bochum,de Bundesliga,26,1998,28,11,1153,12.8,2,1,3,2,0,0,1,0,2.1,2.1,0.5,2.7,5,33,37,Matches,0.15625,0.078125,0.234375,0.1640625,0.0390625,0.390625,2.578125,2.890625,67,52,61,69,29,9,30,44
2792,Granit Xhaka,ch SUI,MF,Leverkusen,de Bundesliga,31,1992,33,33,2888,32.1,2,7,9,2,0,0,3,0,0.9,0.9,4.4,5.3,42,318,72,Matches,0.06230529595015576,0.21806853582554517,0.2803738317757009,0.028037383177570093,0.1370716510903427,1.308411214953271,9.906542056074766,2.2429906542056073,45,87,67,18,72,47,99,37
31,Simon Adingra,ci CIV,"FW,MF",Brighton,eng Premier League,22,2002,29,12,1097,12.2,2,2,4,2,0,0,0,0,2.5,2.5,2.5,4.9,50,18,136,Matches,0.1639344262295082,0.1639344262295082,0.3278688524590164,0.20491803278688525,0.20491803278688525,4.0983606557377055,1.4754098360655739,11.147540983606557,69,78,72,75,88,93,7,97
2797,Ryan Yates,eng ENG,MF,Nott'ham Forest,eng Premier League,26,1997,35,18,1915,21.3,2,1,3,2,0,0,10,0,2.3,2.3,1.2,3.5,18,53,16,Matches,0.09389671361502347,0.046948356807511735,0.14084507042253522,0.10798122065727699,0.05633802816901408,0.8450704225352113,2.488262910798122,0.7511737089201878,54,42,45,58,37,28,28,21
27,Junior Adamu,at AUT,FW,Freiburg,de Bundesliga,23,2001,25,19,1545,17.2,2,2,4,2,0,0,5,1,5.5,5.5,2.4,7.9,8,14,84,Matches,0.11627906976744186,0.11627906976744186,0.23255813953488372,0.31976744186046513,0.13953488372093023,0.46511627906976744,0.813953488372093,4.883720930232558,59,65,60,87,73,13,1,66
730,Eric Dier,eng ENG,DF,Bayern Munich,de Bundesliga,30,1994,21,16,1463,16.3,2,1,3,2,0,0,1,0,1.1,1.1,0.1,1.2,12,73,1,Matches,0.12269938650306748,0.06134969325153374,0.18404907975460122,0.06748466257668712,0.006134969325153374,0.7361963190184049,4.478527607361963,0.06134969325153374,61,46,53,44,6,24,73,3
2825,Anass Zaroury,ma MAR,"FW,MF",Lens,fr Ligue 1,23,2000,28,16,1405,15.6,2,2,4,2,0,0,3,1,1.7,1.7,2.9,4.6,49,65,107,Matches,0.12820512820512822,0.12820512820512822,0.25641025641025644,0.10897435897435898,0.1858974358974359,3.141025641025641,4.166666666666667,6.8589743589743595,62,69,64,58,85,87,68,84
738,Yan Diomandé,ci CIV,"MF,FW",Leganés,es La Liga,17,2006,10,6,545,6.1,2,1,3,2,0,0,1,0,1.4,1.4,0.9,2.3,37,16,64,Matches,0.3278688524590164,0.1639344262295082,0.49180327868852464,0.22950819672131148,0.1475409836065574,6.065573770491803,2.6229508196721314,10.491803278688526,87,78,86,78,76,99,31,96
2839,Piotr Zieliński,pl POL,MF,Inter,it Serie A,30,1994,26,8,980,10.9,2,2,4,0,2,2,0,0,2.6,1.1,0.9,2.0,26,65,24,Matches,0.18348623853211007,0.18348623853211007,0.36697247706422015,0.23853211009174313,0.08256880733944955,2.385321100917431,5.963302752293578,2.2018348623853212,72,81,76,79,51,76,90,37
2843,Budu Zivzivadze,ge GEO,FW,Heidenheim,de Bundesliga,30,1994,15,10,958,10.6,2,3,5,2,0,0,0,0,1.7,1.7,1.5,3.2,11,20,43,Matches,0.18867924528301888,0.2830188679245283,0.4716981132075472,0.16037735849056603,0.14150943396226415,1.0377358490566038,1.8867924528301887,4.056603773584905,73,93,85,69,74,37,14,56
2849,Martín Zubimendi,es ESP,MF,Real Sociedad,es La Liga,25,1999,36,33,2962,32.9,2,1,3,2,0,0,6,0,2.6,2.6,1.1,3.7,38,195,43,Matches,0.060790273556231005,0.030395136778115502,0.0911854103343465,0.07902735562310031,0.033434650455927056,1.155015197568389,5.9270516717325235,1.3069908814589666,44,36,34,49,26,41,89,28
2568,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25,1999,27,17,1359,15.1,2,4,6,2,0,0,1,0,3.1,3.1,1.5,4.6,38,22,130,Matches,0.13245033112582782,0.26490066225165565,0.3973509933774835,0.20529801324503313,0.09933774834437087,2.5165562913907285,1.456953642384106,8.609271523178808,63,91,78,75,59,79,7,92
2561,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,22,2001,36,36,3167,35.2,2,3,5,2,0,0,7,1,1.6,1.6,2.8,4.5,88,72,163,Matches,0.056818181818181816,0.08522727272727272,0.14204545454545453,0.045454545454545456,0.07954545454545453,2.5,2.0454545454545454,4.6306818181818175,43,55,45,31,50,79,17,63
2250,Carlos Romero,es ESP,DF,Espanyol,es La Liga,22,2001,34,28,2554,28.4,2,1,3,2,0,0,7,0,2.0,2.0,2.1,4.2,50,64,113,Matches,0.07042253521126761,0.035211267605633804,0.10563380281690142,0.07042253521126761,0.073943661971831,1.7605633802816902,2.2535211267605635,3.97887323943662,48,37,37,45,47,62,22,55
2318,Mama Samba Baldé,gw GNB,FW,Brest,fr Ligue 1,28,1995,27,12,1149,12.8,2,3,5,2,0,0,4,0,3.0,3.0,2.1,5.1,35,22,100,Matches,0.15625,0.234375,0.390625,0.234375,0.1640625,2.734375,1.71875,7.8125,67,89,78,79,80,82,11,89
2360,Nicolò Savona,it ITA,DF,Juventus,it Serie A,21,2003,28,19,1724,19.2,2,1,3,2,0,0,5,0,0.5,0.5,1.2,1.7,35,59,44,Matches,0.10416666666666667,0.052083333333333336,0.15625,0.026041666666666668,0.0625,1.8229166666666667,3.072916666666667,2.291666666666667,57,43,49,16,41,63,42,38
2358,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,32,1991,31,27,2363,26.3,2,5,7,0,2,2,4,1,3.8,2.3,6.9,9.1,26,183,108,Matches,0.07604562737642585,0.19011406844106463,0.2661596958174905,0.1444866920152091,0.2623574144486692,0.9885931558935361,6.9581749049429655,4.106463878326996,49,82,65,66,95,34,95,57
182,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,20,2003,34,22,1965,21.8,2,1,3,2,0,0,3,0,2.4,2.4,2.3,4.8,30,75,61,Matches,0.09174311926605504,0.04587155963302752,0.13761467889908258,0.11009174311926605,0.1055045871559633,1.3761467889908257,3.4403669724770642,2.7981651376146788,54,41,44,59,62,49,52,44
832,Mikael Ellertsson,is ISL,"DF,MF",Venezia,it Serie A,22,2002,36,29,2470,27.4,2,2,4,2,0,0,2,0,1.1,1.1,1.6,2.7,33,36,92,Matches,0.07299270072992702,0.07299270072992702,0.14598540145985403,0.04014598540145986,0.05839416058394161,1.2043795620437956,1.3138686131386863,3.3576642335766427,48,50,46,27,39,43,5,48
